Attribute,Process,Commodity,Sector,Subsector,Technology,Fuel,Enduse,Unit,Parameters,FuelGroup
VAR_FOut,C_WSR-SH_HeatHD-NGA00,C_WSR-SH,Commercial,Warehouses/Supermarkets/Retail,Burner,Natural Gas,Space Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_WSR-SH_HeatHD-NGA00,COMCO2,Commercial,Warehouses/Supermarkets/Retail,Burner,Natural Gas,Space Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,R_DDW-WH_BRNWB-WOD00,-,Residential,Detached Dwellings,Burner (with Wetback),Wood,Water Heating,GW,Technology Capacity,Renewables (direct use)
VAR_FIn,R_DDW-WH_BRNWB-WOD00,RESWOD,Residential,Detached Dwellings,Burner (with Wetback),Wood,Water Heating,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,R_DDW-WH_BRNWB-WOD00,R_DDW-WH,Residential,Detached Dwellings,Burner (with Wetback),Wood,Water Heating,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,AFORE-MoTP-Mob-CY--H2R,-,Agriculture,Forestry,Cable Yarder (Forestry),Green Hydrogen,Cable Yarding (Forestry),GW,Technology Capacity,Electricity
VAR_Cap,AFORE-MoTP-Mob-CY--DSL,-,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),GW,Technology Capacity,Fossil Fuels
VAR_Cap,AFORE-MoTP-Mob-CY-_DSL00,-,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),GW,Technology Capacity,Fossil Fuels
VAR_FIn,AFORE-MoTP-Mob-CY-_DSL00,AGRDSL,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AFORE-MoTP-Mob-CY--DSL,AGRDSL,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,AFORE-MoTP-Mob-CY--H2R,AGRH2R,Agriculture,Forestry,Cable Yarder (Forestry),Green Hydrogen,Cable Yarding (Forestry),PJ,Fuel Consumption,Electricity
VAR_FOut,AFORE-MoTP-Mob-CY-_DSL00,AFORE-MoTP-Mob-CY,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),PJ,End Use Demand,Fossil Fuels
VAR_FOut,AFORE-MoTP-Mob-CY-_DSL00,AGRCO2,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),kt CO2,Emissions,Fossil Fuels
VAR_FOut,AFORE-MoTP-Mob-CY--DSL,AFORE-MoTP-Mob-CY,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),PJ,End Use Demand,Fossil Fuels
VAR_FOut,AFORE-MoTP-Mob-CY--DSL,AGRCO2,Agriculture,Forestry,Cable Yarder (Forestry),Diesel,Cable Yarding (Forestry),kt CO2,Emissions,Fossil Fuels
VAR_FOut,AFORE-MoTP-Mob-CY--H2R,AFORE-MoTP-Mob-CY,Agriculture,Forestry,Cable Yarder (Forestry),Green Hydrogen,Cable Yarding (Forestry),PJ,End Use Demand,Electricity
VAR_Cap,ELCTENGACHP00,-,Electricity,Thermal,Combined Heat/Power,Natural Gas,Electricity Production,GW,Technology Capacity,Fossil Fuels
VAR_FIn,ELCTENGACHP00,ELCNGA,Electricity,Thermal,Combined Heat/Power,Natural Gas,Electricity Production,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,ELCTENGACHP00,ELCWOD,Electricity,Thermal,Combined Heat/Power,Wood,Electricity Production,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,ELCTENGACHP00,ELC,Electricity,Thermal,Combined Heat/Power,Natural Gas,Electricity Production,PJ,Electricity Generation,Fossil Fuels
VAR_FOut,ELCTENGACHP00,ELCCO2,Electricity,Thermal,Combined Heat/Power,Natural Gas,Electricity Production,kt CO2,Emissions,Fossil Fuels
VAR_Cap,R_DDW-CD_Dryer-ELC00,-,Residential,Detached Dwellings,Clothes Dryer,Electricity,Clothes Drying,GW,Technology Capacity,Electricity
VAR_FIn,R_DDW-CD_Dryer-ELC00,RESELC,Residential,Detached Dwellings,Clothes Dryer,Electricity,Clothes Drying,PJ,Fuel Consumption,Electricity
VAR_FOut,R_DDW-CD_Dryer-ELC00,R_DDW-CD,Residential,Detached Dwellings,Clothes Dryer,Electricity,Clothes Drying,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-CD_Dryer-ELC00,-,Residential,Joined Dwellings,Clothes Dryer,Electricity,Clothes Drying,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-CD_Dryer-ELC00,RESELC,Residential,Joined Dwellings,Clothes Dryer,Electricity,Clothes Drying,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-CD_Dryer-ELC00,R_JDW-CD,Residential,Joined Dwellings,Clothes Dryer,Electricity,Clothes Drying,PJ,End Use Demand,Electricity
VAR_Cap,R_DDW-CW_Washer-ELC00,-,Residential,Detached Dwellings,Clothes Washer,Electricity,Clothes Washing,GW,Technology Capacity,Electricity
VAR_Cap,R_DDW-CW_Washer-ELC,-,Residential,Detached Dwellings,Clothes Washer,Electricity,Clothes Washing,GW,Technology Capacity,Electricity
VAR_FIn,R_DDW-CW_Washer-ELC,RESELC,Residential,Detached Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,Fuel Consumption,Electricity
VAR_FIn,R_DDW-CW_Washer-ELC00,RESELC,Residential,Detached Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,Fuel Consumption,Electricity
VAR_FOut,R_DDW-CW_Washer-ELC,R_DDW-CW,Residential,Detached Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,End Use Demand,Electricity
VAR_FOut,R_DDW-CW_Washer-ELC00,R_DDW-CW,Residential,Detached Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-CW_Washer-ELC,-,Residential,Joined Dwellings,Clothes Washer,Electricity,Clothes Washing,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-CW_Washer-ELC,RESELC,Residential,Joined Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-CW_Washer-ELC,R_JDW-CW,Residential,Joined Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-CW_Washer-ELC00,-,Residential,Joined Dwellings,Clothes Washer,Electricity,Clothes Washing,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-CW_Washer-ELC00,RESELC,Residential,Joined Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-CW_Washer-ELC00,R_JDW-CW,Residential,Joined Dwellings,Clothes Washer,Electricity,Clothes Washing,PJ,End Use Demand,Electricity
VAR_Cap,ELCTENGACCGT00,-,Electricity,Thermal,Combined Cycle Gas Turbine (Existing),Natural Gas,Electricity Production,GW,Technology Capacity,Fossil Fuels
VAR_FIn,ELCTENGACCGT00,ELCNGA,Electricity,Thermal,Combined Cycle Gas Turbine (Existing),Natural Gas,Electricity Production,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,ELCTENGACCGT00,ELC,Electricity,Thermal,Combined Cycle Gas Turbine (Existing),Natural Gas,Electricity Production,PJ,Electricity Generation,Fossil Fuels
VAR_FOut,ELCTENGACCGT00,ELCCO2,Electricity,Thermal,Combined Cycle Gas Turbine (Existing),Natural Gas,Electricity Production,kt CO2,Emissions,Fossil Fuels
VAR_Cap,ENGA_GTCC20,-,Electricity,Thermal,Combined Cycle Gas Turbine (New),Natural Gas,Electricity Production,GW,Technology Capacity,Fossil Fuels
VAR_FIn,ENGA_GTCC20,ELCNGA,Electricity,Thermal,Combined Cycle Gas Turbine (New),Natural Gas,Electricity Production,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,ENGA_GTCC20,ELC,Electricity,Thermal,Combined Cycle Gas Turbine (New),Natural Gas,Electricity Production,PJ,Electricity Generation,Fossil Fuels
VAR_FOut,ENGA_GTCC20,ELCCO2,Electricity,Thermal,Combined Cycle Gas Turbine (New),Natural Gas,Electricity Production,kt CO2,Emissions,Fossil Fuels
VAR_Cap,DARY-AIR-ELC-CMPR15,-,Industry,Dairy Product Manufacturing,Compressor,Electricity,Compressed Air,GW,Technology Capacity,Electricity
VAR_FIn,DARY-AIR-ELC-CMPR,INDELC,Industry,Dairy Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,Fuel Consumption,Electricity
VAR_FIn,DARY-AIR-ELC-CMPR15,INDELC,Industry,Dairy Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,Fuel Consumption,Electricity
VAR_FOut,DARY-AIR-ELC-CMPR,DARY-AIR,Industry,Dairy Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,End Use Demand,Electricity
VAR_FOut,DARY-AIR-ELC-CMPR15,DARY-AIR,Industry,Dairy Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,End Use Demand,Electricity
VAR_Cap,PLPPPR-AIR-ELC-CMPR15,-,Industry,Pulp and Paper Manufacturing,Compressor,Electricity,Compressed Air,GW,Technology Capacity,Electricity
VAR_FIn,PLPPPR-AIR-ELC-CMPR,INDELC,Industry,Pulp and Paper Manufacturing,Compressor,Electricity,Compressed Air,PJ,Fuel Consumption,Electricity
VAR_FIn,PLPPPR-AIR-ELC-CMPR15,INDELC,Industry,Pulp and Paper Manufacturing,Compressor,Electricity,Compressed Air,PJ,Fuel Consumption,Electricity
VAR_FOut,PLPPPR-AIR-ELC-CMPR,PLPPPR-AIR,Industry,Pulp and Paper Manufacturing,Compressor,Electricity,Compressed Air,PJ,End Use Demand,Electricity
VAR_FOut,PLPPPR-AIR-ELC-CMPR15,PLPPPR-AIR,Industry,Pulp and Paper Manufacturing,Compressor,Electricity,Compressed Air,PJ,End Use Demand,Electricity
VAR_Cap,WOOD-AIR-ELC-CMPR15,-,Industry,Wood Product Manufacturing,Compressor,Electricity,Compressed Air,GW,Technology Capacity,Electricity
VAR_FIn,WOOD-AIR-ELC-CMPR,INDELC,Industry,Wood Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,Fuel Consumption,Electricity
VAR_FIn,WOOD-AIR-ELC-CMPR15,INDELC,Industry,Wood Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,Fuel Consumption,Electricity
VAR_FOut,WOOD-AIR-ELC-CMPR,WOOD-AIR,Industry,Wood Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,End Use Demand,Electricity
VAR_FOut,WOOD-AIR-ELC-CMPR15,WOOD-AIR,Industry,Wood Product Manufacturing,Compressor,Electricity,Compressed Air,PJ,End Use Demand,Electricity
VAR_Cap,EGEOCONSFLSH20,-,Electricity,Geothermal,Geothermal (Consented),Geothermal,Electricity Production,GW,Technology Capacity,Renewables (direct use)
VAR_FOut,EGEOCONSFLSH20,ELC,Electricity,Geothermal,Geothermal (Consented),Geothermal,Electricity Production,PJ,Electricity Generation,Renewables (direct use)
VAR_FOut,EGEOCONSFLSH20,ELCCO2,Electricity,Geothermal,Geothermal (Consented),Geothermal,Electricity Production,kt CO2,Emissions,Renewables (direct use)
VAR_Cap,R_DDW-CK_Appl-NGA00,-,Residential,Detached Dwellings,Cooking Element,Natural Gas,Cooking,GW,Technology Capacity,Fossil Fuels
VAR_Cap,R_DDW-CK_Appl-LPG00,-,Residential,Detached Dwellings,Cooking Element,LPG,Cooking,GW,Technology Capacity,Fossil Fuels
VAR_Cap,R_DDW-CK_Appl-ELC00,-,Residential,Detached Dwellings,Cooking Element,Electricity,Cooking,GW,Technology Capacity,Electricity
VAR_FIn,R_DDW-CK_Appl-ELC00,RESELC,Residential,Detached Dwellings,Cooking Element,Electricity,Cooking,PJ,Fuel Consumption,Electricity
VAR_FIn,R_DDW-CK_Appl-LPG00,RESLPG,Residential,Detached Dwellings,Cooking Element,LPG,Cooking,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,R_DDW-CK_Appl-NGA00,RESNGA,Residential,Detached Dwellings,Cooking Element,Natural Gas,Cooking,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,R_DDW-CK_Appl-ELC00,R_DDW-CK,Residential,Detached Dwellings,Cooking Element,Electricity,Cooking,PJ,End Use Demand,Electricity
VAR_FOut,R_DDW-CK_Appl-LPG00,R_DDW-CK,Residential,Detached Dwellings,Cooking Element,LPG,Cooking,PJ,End Use Demand,Fossil Fuels
VAR_FOut,R_DDW-CK_Appl-LPG00,RESCO2,Residential,Detached Dwellings,Cooking Element,LPG,Cooking,kt CO2,Emissions,Fossil Fuels
VAR_FOut,R_DDW-CK_Appl-NGA00,R_DDW-CK,Residential,Detached Dwellings,Cooking Element,Natural Gas,Cooking,PJ,End Use Demand,Fossil Fuels
VAR_FOut,R_DDW-CK_Appl-NGA00,RESCO2,Residential,Detached Dwellings,Cooking Element,Natural Gas,Cooking,kt CO2,Emissions,Fossil Fuels
VAR_Cap,R_JDW-CK_Appl-NGA00,-,Residential,Joined Dwellings,Cooking Element,Natural Gas,Cooking,GW,Technology Capacity,Fossil Fuels
VAR_Cap,R_JDW-CK_Appl-LPG00,-,Residential,Joined Dwellings,Cooking Element,LPG,Cooking,GW,Technology Capacity,Fossil Fuels
VAR_Cap,R_JDW-CK_Appl-ELC00,-,Residential,Joined Dwellings,Cooking Element,Electricity,Cooking,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-CK_Appl-ELC00,RESELC,Residential,Joined Dwellings,Cooking Element,Electricity,Cooking,PJ,Fuel Consumption,Electricity
VAR_FIn,R_JDW-CK_Appl-LPG00,RESLPG,Residential,Joined Dwellings,Cooking Element,LPG,Cooking,PJ,Fuel Consumption,Fossil Fuels
VAR_FIn,R_JDW-CK_Appl-NGA00,RESNGA,Residential,Joined Dwellings,Cooking Element,Natural Gas,Cooking,PJ,Fuel Consumption,Fossil Fuels
VAR_FOut,R_JDW-CK_Appl-ELC00,R_JDW-CK,Residential,Joined Dwellings,Cooking Element,Electricity,Cooking,PJ,End Use Demand,Electricity
VAR_FOut,R_JDW-CK_Appl-LPG00,R_JDW-CK,Residential,Joined Dwellings,Cooking Element,LPG,Cooking,PJ,End Use Demand,Fossil Fuels
VAR_FOut,R_JDW-CK_Appl-LPG00,RESCO2,Residential,Joined Dwellings,Cooking Element,LPG,Cooking,kt CO2,Emissions,Fossil Fuels
VAR_FOut,R_JDW-CK_Appl-NGA00,R_JDW-CK,Residential,Joined Dwellings,Cooking Element,Natural Gas,Cooking,PJ,End Use Demand,Fossil Fuels
VAR_FOut,R_JDW-CK_Appl-NGA00,RESCO2,Residential,Joined Dwellings,Cooking Element,Natural Gas,Cooking,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_WSR-CK_Elements-ELC00,-,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Cooking,GW,Technology Capacity,Electricity
VAR_Cap,C_WSR-CK_Elements-ELC,-,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Cooking,GW,Technology Capacity,Electricity
VAR_FIn,C_WSR-CK_Elements-ELC,COMELC,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Cooking,PJ,Fuel Consumption,Electricity
VAR_FIn,C_WSR-CK_Elements-ELC00,COMELC,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Cooking,PJ,Fuel Consumption,Electricity
VAR_FOut,C_WSR-CK_Elements-ELC,C_WSR-CK,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Cooking,PJ,End Use Demand,Electricity
VAR_FOut,C_WSR-CK_Elements-ELC00,C_WSR-CK,Commercial,Warehouses/Supermarkets/Retail,Cooking Element,Electricity,Cooking,PJ,End Use Demand,Electricity
VAR_Cap,C_WSR-CK_Induction-ELC,-,Commercial,Warehouses/Supermarkets/Retail,Cooking Element (Induction) ,Electricity,Cooking,GW,Technology Capacity,Electricity
VAR_FIn,C_WSR-CK_Induction-ELC,COMELC,Commercial,Warehouses/Supermarkets/Retail,Cooking Element (Induction) ,Electricity,Cooking,PJ,Fuel Consumption,Electricity
VAR_FOut,C_WSR-CK_Induction-ELC,C_WSR-CK,Commercial,Warehouses/Supermarkets/Retail,Cooking Element (Induction) ,Electricity,Cooking,PJ,End Use Demand,Electricity
VAR_Cap,EHYD-DAM-New20,-,Electricity,Hydro,Hydro Dam (New),Hydro,Electricity Production,GW,Technology Capacity,Renewables (direct use)
VAR_FOut,EHYD-DAM-New20,ELC,Electricity,Hydro,Hydro Dam (New),Hydro,Electricity Production,PJ,Electricity Generation,Renewables (direct use)
VAR_FOut,C_OFFC-WH_Boiler-COA00,COMCO2,Commercial,Office Blocks,Boiler,Coal,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_OFFC-WH_Boiler-ELC,-,Commercial,Office Blocks,Boiler,Electricity,Water Heating,GW,Technology Capacity,Electricity
VAR_FIn,C_OFFC-WH_Boiler-ELC,COMELC,Commercial,Office Blocks,Boiler,Electricity,Water Heating,PJ,Fuel Consumption,Electricity
VAR_FOut,C_OFFC-WH_Boiler-ELC,C_OFFC-WH,Commercial,Office Blocks,Boiler,Electricity,Water Heating,PJ,End Use Demand,Electricity
VAR_Cap,C_OFFC-WH_Boiler-FOL00,-,Commercial,Office Blocks,Boiler,Fuel Oil,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_FIn,C_OFFC-WH_Boiler-FOL00,COMFOL,Commercial,Office Blocks,Boiler,Fuel Oil,Water Heating,PJ,Fuel Consumption,Fossil Fuels
VAR_Cap,AINDC-SH-DH_GEO00,-,Agriculture,Indoor Cropping,Direct Heat,Geothermal,Space Heating,GW,Technology Capacity,Renewables (direct use)
VAR_FIn,AINDC-SH-DH_GEO00,AGRGEO,Agriculture,Indoor Cropping,Direct Heat,Geothermal,Space Heating,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,AINDC-SH-DH_GEO00,AINDC-SH,Agriculture,Indoor Cropping,Direct Heat,Geothermal,Space Heating,PJ,End Use Demand,Renewables (direct use)
VAR_FOut,C_OFFC-WH_Boiler-FOL00,C_OFFC-WH,Commercial,Office Blocks,Boiler,Fuel Oil,Water Heating,PJ,End Use Demand,Fossil Fuels
VAR_FOut,C_OFFC-WH_Boiler-FOL00,COMCO2,Commercial,Office Blocks,Boiler,Fuel Oil,Water Heating,kt CO2,Emissions,Fossil Fuels
VAR_Cap,C_OFFC-WH_Cylinder-ELC00,-,Commercial,Office Blocks,Hot Water Cylinder,Electricity,Water Heating,GW,Technology Capacity,Electricity
VAR_FIn,C_OFFC-WH_Cylinder-ELC00,COMELC,Commercial,Office Blocks,Hot Water Cylinder,Electricity,Water Heating,PJ,Fuel Consumption,Electricity
VAR_FOut,C_OFFC-WH_Cylinder-ELC00,C_OFFC-WH,Commercial,Office Blocks,Hot Water Cylinder,Electricity,Water Heating,PJ,End Use Demand,Electricity
VAR_Cap,C_OFFC-WH_Cylinder-NGA00,-,Commercial,Office Blocks,Hot Water Cylinder,Natural Gas,Water Heating,GW,Technology Capacity,Fossil Fuels
VAR_Cap,C_WSR-SH_DirectH-GEO00,-,Commercial,Warehouses/Supermarkets/Retail,Direct Heat,Geothermal,Space Heating,GW,Technology Capacity,Renewables (direct use)
VAR_FIn,C_WSR-SH_DirectH-GEO00,COMGEO,Commercial,Warehouses/Supermarkets/Retail,Direct Heat,Geothermal,Space Heating,PJ,Fuel Consumption,Renewables (direct use)
VAR_FOut,C_WSR-SH_DirectH-GEO00,C_WSR-SH,Commercial,Warehouses/Supermarkets/Retail,Direct Heat,Geothermal,Space Heating,PJ,End Use Demand,Renewables (direct use)
VAR_Cap,R_DDW-DW_Dwash-ELC00,-,Residential,Detached Dwellings,Dishwasher,Electricity,Dishwashing,GW,Technology Capacity,Electricity
VAR_Cap,R_DDW-DW_Dwash-ELC,-,Residential,Detached Dwellings,Dishwasher,Electricity,Dishwashing,GW,Technology Capacity,Electricity
VAR_FIn,R_DDW-DW_Dwash-ELC,RESELC,Residential,Detached Dwellings,Dishwasher,Electricity,Dishwashing,PJ,Fuel Consumption,Electricity
VAR_FIn,R_DDW-DW_Dwash-ELC00,RESELC,Residential,Detached Dwellings,Dishwasher,Electricity,Dishwashing,PJ,Fuel Consumption,Electricity
VAR_FOut,R_DDW-DW_Dwash-ELC,R_DDW-DW,Residential,Detached Dwellings,Dishwasher,Electricity,Dishwashing,PJ,End Use Demand,Electricity
VAR_FOut,R_DDW-DW_Dwash-ELC00,R_DDW-DW,Residential,Detached Dwellings,Dishwasher,Electricity,Dishwashing,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-DW_Dwash-ELC,-,Residential,Joined Dwellings,Dishwasher,Electricity,Dishwashing,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-DW_Dwash-ELC,RESELC,Residential,Joined Dwellings,Dishwasher,Electricity,Dishwashing,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-DW_Dwash-ELC,R_JDW-DW,Residential,Joined Dwellings,Dishwasher,Electricity,Dishwashing,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-DW_Dwash-ELC00,-,Residential,Joined Dwellings,Dishwasher,Electricity,Dishwashing,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-DW_Dwash-ELC00,RESELC,Residential,Joined Dwellings,Dishwasher,Electricity,Dishwashing,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-DW_Dwash-ELC00,R_JDW-DW,Residential,Joined Dwellings,Dishwasher,Electricity,Dishwashing,PJ,End Use Demand,Electricity
VAR_Cap,R_DDW-OTH_Elec-ELC00,-,Residential,Detached Dwellings,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_FIn,R_DDW-OTH_Elec-ELC00,RESELC,Residential,Detached Dwellings,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FOut,R_DDW-OTH_Elec-ELC00,R_DDW-OTH,Residential,Detached Dwellings,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_Cap,C_EDU-OTH_ELEC-ELC00,-,Commercial,Education,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_Cap,C_EDU-OTH_ELEC-ELC,-,Commercial,Education,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_FIn,C_EDU-OTH_ELEC-ELC,COMELC,Commercial,Education,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FIn,C_EDU-OTH_ELEC-ELC00,COMELC,Commercial,Education,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FOut,C_EDU-OTH_ELEC-ELC,C_EDU-OTH,Commercial,Education,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_FOut,C_EDU-OTH_ELEC-ELC00,C_EDU-OTH,Commercial,Education,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_Cap,C_HLTH-OTH_ELEC-ELC00,-,Commercial,Healthcare,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_Cap,C_HLTH-OTH_ELEC-ELC,-,Commercial,Healthcare,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_FIn,C_HLTH-OTH_ELEC-ELC,COMELC,Commercial,Healthcare,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FIn,C_HLTH-OTH_ELEC-ELC00,COMELC,Commercial,Healthcare,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FOut,C_HLTH-OTH_ELEC-ELC,C_HLTH-OTH,Commercial,Healthcare,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_FOut,C_HLTH-OTH_ELEC-ELC00,C_HLTH-OTH,Commercial,Healthcare,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_Cap,R_JDW-OTH_Elec-ELC00,-,Residential,Joined Dwellings,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_FIn,R_JDW-OTH_Elec-ELC00,RESELC,Residential,Joined Dwellings,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FOut,R_JDW-OTH_Elec-ELC00,R_JDW-OTH,Residential,Joined Dwellings,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_Cap,C_OFFC-OTH_EELC-ELC00,-,Commercial,Office Blocks,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_Cap,C_OFFC-OTH_EELC-ELC,-,Commercial,Office Blocks,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_FIn,C_OFFC-OTH_EELC-ELC,COMELC,Commercial,Office Blocks,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FIn,C_OFFC-OTH_EELC-ELC00,COMELC,Commercial,Office Blocks,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FOut,C_OFFC-OTH_EELC-ELC,C_OFFC-OTH,Commercial,Office Blocks,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_FOut,C_OFFC-OTH_EELC-ELC00,C_OFFC-OTH,Commercial,Office Blocks,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_Cap,C_OTH-OTH_Elec-ELC,-,Commercial,Other (Commercial),Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
VAR_FIn,C_OTH-OTH_Elec-ELC,COMELC,Commercial,Other (Commercial),Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,Fuel Consumption,Electricity
VAR_FOut,C_OTH-OTH_Elec-ELC,C_OTH-OTH,Commercial,Other (Commercial),Electronics and Other Appliances,Electricity,Electronics and Other Appliances,PJ,End Use Demand,Electricity
VAR_Cap,C_WSR-OTH_ELEC-ELC00,-,Commercial,Warehouses/Supermarkets/Retail,Electronics and Other Appliances,Electricity,Electronics and Other Appliances,GW,Technology Capacity,Electricity
